"","mu1","mu2","choice","reward"
"7469",-1,1,1,0
"7470",-1,1,1,0
"7471",-7,11,0,-7
"7472",-7,11,1,10
"7473",-7,11,1,13
"7474",-7,11,1,11
"7475",-7,11,1,12
"7476",-7,11,1,11
"7477",-7,11,1,10
"7478",-7,11,1,10
"7479",-7,11,1,10
"7480",-7,11,1,10
"7481",14,9,0,16
"7482",14,9,0,14
"7483",14,9,0,14
"7484",14,9,0,13
"7485",14,9,0,13
"7486",14,9,0,13
"7487",14,9,0,14
"7488",14,9,0,14
"7489",14,9,0,14
"7490",14,9,0,14
"7491",-3,-4,0,-3
"7492",-3,-4,1,-2
"7493",-3,-4,0,-2
"7494",-3,-4,1,-2
"7495",-3,-4,0,-5
"7496",-3,-4,1,-4
"7497",-3,-4,1,-4
"7498",-3,-4,0,-4
"7499",-3,-4,1,-5
"7500",-3,-4,0,-2
"7501",3,1,0,4
"7502",3,1,1,2
"7503",3,1,0,3
"7504",3,1,1,0
"7505",3,1,0,4
"7506",3,1,0,4
"7507",3,1,0,3
"7508",3,1,0,2
"7509",3,1,0,2
"7510",3,1,0,5
"7511",5,3,0,4
"7512",5,3,1,4
"7513",5,3,0,7
"7514",5,3,1,4
"7515",5,3,0,5
"7516",5,3,1,2
"7517",5,3,0,4
"7518",5,3,0,4
"7519",5,3,0,5
"7520",5,3,0,5
"7521",12,5,1,6
"7522",12,5,0,11
"7523",12,5,0,13
"7524",12,5,0,13
"7525",12,5,0,13
"7526",12,5,0,10
"7527",12,5,0,13
"7528",12,5,0,12
"7529",12,5,0,11
"7530",12,5,0,12
"7531",3,-7,0,2
"7532",3,-7,1,-9
"7533",3,-7,0,3
"7534",3,-7,0,2
"7535",3,-7,0,4
"7536",3,-7,0,4
"7537",3,-7,0,4
"7538",3,-7,0,5
"7539",3,-7,0,2
"7540",3,-7,0,4
"7541",9,9,0,8
"7542",9,9,1,9
"7543",9,9,1,10
"7544",9,9,1,9
"7545",9,9,1,10
"7546",9,9,1,10
"7547",9,9,1,9
"7548",9,9,1,9
"7549",9,9,1,9
"7550",9,9,1,7
"7551",-1,12,1,12
"7552",-1,12,0,-2
"7553",-1,12,1,12
"7554",-1,12,1,12
"7555",-1,12,1,13
"7556",-1,12,1,13
"7557",-1,12,1,11
"7558",-1,12,1,12
"7559",-1,12,1,12
"7560",-1,12,1,13
"7561",2,8,1,8
"7562",2,8,0,1
"7563",2,8,1,8
"7564",2,8,1,8
"7565",2,8,1,8
"7566",2,8,1,8
"7567",2,8,1,6
"7568",2,8,1,8
"7569",2,8,1,10
"7570",2,8,1,8
"7571",-16,-12,0,-16
"7572",-16,-12,1,-12
"7573",-16,-12,1,-12
"7574",-16,-12,0,-17
"7575",-16,-12,1,-12
"7576",-16,-12,1,-12
"7577",-16,-12,1,-13
"7578",-16,-12,1,-14
"7579",-16,-12,1,-13
"7580",-16,-12,1,-11
"7581",-17,5,0,-18
"7582",-17,5,1,6
"7583",-17,5,1,4
"7584",-17,5,1,4
"7585",-17,5,1,5
"7586",-17,5,1,5
"7587",-17,5,1,4
"7588",-17,5,1,2
"7589",-17,5,1,5
"7590",-17,5,1,4
"7591",2,-14,1,-13
"7592",2,-14,0,2
"7593",2,-14,0,0
"7594",2,-14,0,1
"7595",2,-14,0,0
"7596",2,-14,0,2
"7597",2,-14,0,2
"7598",2,-14,0,2
"7599",2,-14,0,2
"7600",2,-14,0,4
"7601",-3,-9,0,-4
"7602",-3,-9,1,-10
"7603",-3,-9,0,-3
"7604",-3,-9,1,-10
"7605",-3,-9,0,-4
"7606",-3,-9,0,-1
"7607",-3,-9,0,-4
"7608",-3,-9,1,-9
"7609",-3,-9,0,-3
"7610",-3,-9,0,-3
"7611",-3,1,1,1
"7612",-3,1,0,-3
"7613",-3,1,1,0
"7614",-3,1,1,0
"7615",-3,1,0,-3
"7616",-3,1,1,2
"7617",-3,1,1,2
"7618",-3,1,1,1
"7619",-3,1,1,0
"7620",-3,1,1,1
"7621",-16,13,1,13
"7622",-16,13,1,14
"7623",-16,13,1,13
"7624",-16,13,1,13
"7625",-16,13,1,12
"7626",-16,13,1,14
"7627",-16,13,1,13
"7628",-16,13,1,12
"7629",-16,13,1,13
"7630",-16,13,1,12
"7631",-7,-2,0,-7
"7632",-7,-2,1,-3
"7633",-7,-2,1,-3
"7634",-7,-2,0,-8
"7635",-7,-2,1,-2
"7636",-7,-2,1,-3
"7637",-7,-2,1,-2
"7638",-7,-2,1,-1
"7639",-7,-2,1,-3
"7640",-7,-2,1,-1
"7641",7,3,1,4
"7642",7,3,0,6
"7643",7,3,0,6
"7644",7,3,0,6
"7645",7,3,1,1
"7646",7,3,0,5
"7647",7,3,0,7
"7648",7,3,0,7
"7649",7,3,0,4
"7650",7,3,0,9
"7651",-18,7,0,-19
"7652",-18,7,1,8
"7653",-18,7,1,7
"7654",-18,7,1,5
"7655",-18,7,1,9
"7656",-18,7,1,8
"7657",-18,7,1,6
"7658",-18,7,1,7
"7659",-18,7,1,8
"7660",-18,7,1,8
"7661",3,-2,1,-2
"7662",3,-2,0,2
"7663",3,-2,0,3
"7664",3,-2,0,2
"7665",3,-2,0,5
"7666",3,-2,0,3
"7667",3,-2,0,3
"7668",3,-2,0,3
"7669",3,-2,0,3
"7670",3,-2,0,4
"7671",-3,5,1,6
"7672",-3,5,0,-3
"7673",-3,5,1,5
"7674",-3,5,1,5
"7675",-3,5,1,5
"7676",-3,5,1,5
"7677",-3,5,1,4
"7678",-3,5,1,4
"7679",-3,5,1,5
"7680",-3,5,1,4
"7681",10,-4,1,-4
"7682",10,-4,0,11
"7683",10,-4,0,12
"7684",10,-4,0,9
"7685",10,-4,0,8
"7686",10,-4,0,8
"7687",10,-4,0,10
"7688",10,-4,0,9
"7689",10,-4,0,9
"7690",10,-4,0,12
"7691",2,7,1,6
"7692",2,7,0,2
"7693",2,7,1,5
"7694",2,7,1,9
"7695",2,7,1,7
"7696",2,7,1,6
"7697",2,7,1,5
"7698",2,7,1,7
"7699",2,7,1,7
"7700",2,7,1,9
"7701",-10,11,1,11
"7702",-10,11,1,10
"7703",-10,11,1,12
"7704",-10,11,1,10
"7705",-10,11,1,11
"7706",-10,11,1,11
"7707",-10,11,1,12
"7708",-10,11,1,11
"7709",-10,11,1,11
"7710",-10,11,1,11
"7711",6,9,1,9
"7712",6,9,0,6
"7713",6,9,1,9
"7714",6,9,1,8
"7715",6,9,1,11
"7716",6,9,1,8
"7717",6,9,1,9
"7718",6,9,1,9
"7719",6,9,1,10
"7720",6,9,1,8
"7721",0,-9,1,-11
"7722",0,-9,0,-1
"7723",0,-9,0,0
"7724",0,-9,0,-1
"7725",0,-9,0,1
"7726",0,-9,0,-2
"7727",0,-9,0,1
"7728",0,-9,0,1
"7729",0,-9,0,1
"7730",0,-9,0,0
"7731",-5,-1,1,-1
"7732",-5,-1,0,-6
"7733",-5,-1,1,-2
"7734",-5,-1,1,-2
"7735",-5,-1,1,0
"7736",-5,-1,1,0
"7737",-5,-1,1,-4
"7738",-5,-1,1,-1
"7739",-5,-1,1,1
"7740",-5,-1,1,1
"7741",-15,1,0,-14
"7742",-15,1,1,1
"7743",-15,1,1,2
"7744",-15,1,1,0
"7745",-15,1,1,1
"7746",-15,1,1,3
"7747",-15,1,1,1
"7748",-15,1,1,1
"7749",-15,1,1,1
"7750",-15,1,1,1
"7751",5,-5,0,6
"7752",5,-5,1,-4
"7753",5,-5,0,5
"7754",5,-5,0,5
"7755",5,-5,0,6
"7756",5,-5,0,6
"7757",5,-5,0,5
"7758",5,-5,0,7
"7759",5,-5,0,8
"7760",5,-5,0,6
"7761",-12,2,0,-12
"7762",-12,2,1,3
"7763",-12,2,1,2
"7764",-12,2,1,2
"7765",-12,2,1,1
"7766",-12,2,1,1
"7767",-12,2,1,1
"7768",-12,2,1,0
"7769",-12,2,1,2
"7770",-12,2,1,3
"7771",0,-2,0,0
"7772",0,-2,1,-3
"7773",0,-2,0,0
"7774",0,-2,0,0
"7775",0,-2,0,0
"7776",0,-2,0,0
"7777",0,-2,0,0
"7778",0,-2,0,0
"7779",0,-2,0,0
"7780",0,-2,0,-1
"7781",1,3,0,0
"7782",1,3,1,5
"7783",1,3,1,4
"7784",1,3,1,3
"7785",1,3,1,4
"7786",1,3,1,3
"7787",1,3,1,2
"7788",1,3,1,3
"7789",1,3,1,3
"7790",1,3,1,3
"7791",-3,-15,0,-4
"7792",-3,-15,1,-16
"7793",-3,-15,0,-5
"7794",-3,-15,0,-3
"7795",-3,-15,0,-3
"7796",-3,-15,0,-3
"7797",-3,-15,0,-1
"7798",-3,-15,0,-3
"7799",-3,-15,0,-2
"7800",-3,-15,0,0
"7801",0,-7,0,0
"7802",0,-7,0,0
"7803",0,-7,1,-8
"7804",0,-7,0,1
"7805",0,-7,0,-2
"7806",0,-7,0,3
"7807",0,-7,0,0
"7808",0,-7,0,0
"7809",0,-7,1,-9
"7810",0,-7,0,-2
"7811",12,-5,1,-5
"7812",12,-5,0,11
"7813",12,-5,0,14
"7814",12,-5,0,13
"7815",12,-5,0,13
"7816",12,-5,0,11
"7817",12,-5,0,11
"7818",12,-5,0,13
"7819",12,-5,0,12
"7820",12,-5,0,10
"7821",4,7,0,5
"7822",4,7,0,5
"7823",4,7,1,6
"7824",4,7,1,8
"7825",4,7,1,8
"7826",4,7,1,9
"7827",4,7,1,7
"7828",4,7,1,7
"7829",4,7,1,7
"7830",4,7,1,8
"7831",-1,7,1,8
"7832",-1,7,1,8
"7833",-1,7,1,8
"7834",-1,7,1,9
"7835",-1,7,1,7
"7836",-1,7,1,7
"7837",-1,7,0,0
"7838",-1,7,1,6
"7839",-1,7,1,5
"7840",-1,7,1,7
"7841",0,-10,1,-9
"7842",0,-10,0,1
"7843",0,-10,0,1
"7844",0,-10,0,0
"7845",0,-10,0,0
"7846",0,-10,0,0
"7847",0,-10,1,-9
"7848",0,-10,0,-1
"7849",0,-10,0,-1
"7850",0,-10,0,0
"7851",-31,4,0,-31
"7852",-31,4,1,2
"7853",-31,4,1,3
"7854",-31,4,1,4
"7855",-31,4,1,2
"7856",-31,4,1,4
"7857",-31,4,1,5
"7858",-31,4,1,4
"7859",-31,4,1,4
"7860",-31,4,1,2
"7861",12,-6,1,-5
"7862",12,-6,0,13
"7863",12,-6,0,13
"7864",12,-6,0,12
"7865",12,-6,0,11
"7866",12,-6,0,10
"7867",12,-6,0,12
"7868",12,-6,0,14
"7869",12,-6,0,13
"7870",12,-6,0,11
"7871",13,-5,0,13
"7872",13,-5,0,14
"7873",13,-5,0,15
"7874",13,-5,0,14
"7875",13,-5,0,13
"7876",13,-5,0,13
"7877",13,-5,0,13
"7878",13,-5,0,12
"7879",13,-5,1,-6
"7880",13,-5,0,12
"7881",-2,0,0,-1
"7882",-2,0,0,-2
"7883",-2,0,1,0
"7884",-2,0,1,0
"7885",-2,0,1,1
"7886",-2,0,1,2
"7887",-2,0,1,1
"7888",-2,0,1,1
"7889",-2,0,1,0
"7890",-2,0,1,-2
"7891",-7,14,0,-6
"7892",-7,14,1,15
"7893",-7,14,1,14
"7894",-7,14,1,13
"7895",-7,14,1,15
"7896",-7,14,1,16
"7897",-7,14,1,16
"7898",-7,14,1,12
"7899",-7,14,1,12
"7900",-7,14,1,15
"7901",-9,-8,1,-9
"7902",-9,-8,0,-9
"7903",-9,-8,1,-8
"7904",-9,-8,0,-8
"7905",-9,-8,0,-9
"7906",-9,-8,1,-7
"7907",-9,-8,1,-10
"7908",-9,-8,1,-9
"7909",-9,-8,0,-10
"7910",-9,-8,1,-8
"7911",6,-12,1,-10
"7912",6,-12,0,7
"7913",6,-12,0,7
"7914",6,-12,0,7
"7915",6,-12,0,5
"7916",6,-12,0,5
"7917",6,-12,0,6
"7918",6,-12,0,5
"7919",6,-12,0,7
"7920",6,-12,0,6
"7921",-1,-4,0,-3
"7922",-1,-4,1,-4
"7923",-1,-4,0,-2
"7924",-1,-4,0,1
"7925",-1,-4,0,-1
"7926",-1,-4,0,-3
"7927",-1,-4,0,0
"7928",-1,-4,1,-3
"7929",-1,-4,0,-1
"7930",-1,-4,0,-1
"7931",4,8,0,4
"7932",4,8,0,4
"7933",4,8,0,5
"7934",4,8,0,4
"7935",4,8,0,3
"7936",4,8,0,4
"7937",4,8,1,8
"7938",4,8,1,7
"7939",4,8,1,9
"7940",4,8,1,9
"7941",-10,-1,1,-1
"7942",-10,-1,1,0
"7943",-10,-1,0,-10
"7944",-10,-1,1,1
"7945",-10,-1,1,-1
"7946",-10,-1,1,-2
"7947",-10,-1,1,-1
"7948",-10,-1,1,-1
"7949",-10,-1,1,-2
"7950",-10,-1,1,-1
"7951",8,9,1,9
"7952",8,9,0,8
"7953",8,9,1,10
"7954",8,9,1,8
"7955",8,9,1,8
"7956",8,9,1,8
"7957",8,9,1,9
"7958",8,9,0,6
"7959",8,9,1,9
"7960",8,9,1,8
"7961",20,4,1,4
"7962",20,4,1,3
"7963",20,4,0,21
"7964",20,4,0,20
"7965",20,4,0,20
"7966",20,4,0,18
"7967",20,4,0,19
"7968",20,4,0,19
"7969",20,4,0,19
"7970",20,4,0,21
"7971",-3,4,0,-4
"7972",-3,4,1,3
"7973",-3,4,1,3
"7974",-3,4,1,6
"7975",-3,4,1,4
"7976",-3,4,1,3
"7977",-3,4,1,4
"7978",-3,4,1,4
"7979",-3,4,1,4
"7980",-3,4,1,6
"7981",9,-4,1,-6
"7982",9,-4,0,10
"7983",9,-4,0,10
"7984",9,-4,0,11
"7985",9,-4,0,8
"7986",9,-4,0,8
"7987",9,-4,0,9
"7988",9,-4,0,8
"7989",9,-4,0,9
"7990",9,-4,0,9
"7991",11,3,1,3
"7992",11,3,1,3
"7993",11,3,0,12
"7994",11,3,0,11
"7995",11,3,0,12
"7996",11,3,0,11
"7997",11,3,0,10
"7998",11,3,0,11
"7999",11,3,0,10
"8000",11,3,0,12
"8001",-2,3,1,5
"8002",-2,3,0,-4
"8003",-2,3,1,4
"8004",-2,3,1,3
"8005",-2,3,0,-1
"8006",-2,3,1,3
"8007",-2,3,1,4
"8008",-2,3,1,1
"8009",-2,3,0,-3
"8010",-2,3,1,3
"8011",8,-16,1,-17
"8012",8,-16,0,7
"8013",8,-16,0,9
"8014",8,-16,0,8
"8015",8,-16,0,7
"8016",8,-16,0,9
"8017",8,-16,0,8
"8018",8,-16,0,7
"8019",8,-16,0,9
"8020",8,-16,0,8
"8021",1,8,1,7
"8022",1,8,1,8
"8023",1,8,1,8
"8024",1,8,1,7
"8025",1,8,1,9
"8026",1,8,1,6
"8027",1,8,1,6
"8028",1,8,0,1
"8029",1,8,0,2
"8030",1,8,1,9
"8031",-3,11,1,12
"8032",-3,11,1,12
"8033",-3,11,0,-2
"8034",-3,11,1,12
"8035",-3,11,1,11
"8036",-3,11,1,12
"8037",-3,11,1,12
"8038",-3,11,1,10
"8039",-3,11,1,11
"8040",-3,11,1,13
"8041",-3,-2,1,-3
"8042",-3,-2,0,-1
"8043",-3,-2,1,-1
"8044",-3,-2,0,-2
"8045",-3,-2,1,-2
"8046",-3,-2,1,-2
"8047",-3,-2,1,-2
"8048",-3,-2,0,-4
"8049",-3,-2,1,-2
"8050",-3,-2,0,-2
"8051",-2,7,1,9
"8052",-2,7,1,6
"8053",-2,7,1,6
"8054",-2,7,1,7
"8055",-2,7,1,7
"8056",-2,7,1,6
"8057",-2,7,1,7
"8058",-2,7,1,9
"8059",-2,7,1,7
"8060",-2,7,1,7
"8061",4,-2,1,-3
"8062",4,-2,0,3
"8063",4,-2,0,4
"8064",4,-2,0,5
"8065",4,-2,0,3
"8066",4,-2,0,4
"8067",4,-2,0,4
"8068",4,-2,0,2
"8069",4,-2,0,4
"8070",4,-2,0,4
"8071",-4,4,1,5
"8072",-4,4,1,4
"8073",-4,4,1,4
"8074",-4,4,1,5
"8075",-4,4,1,4
"8076",-4,4,1,4
"8077",-4,4,1,5
"8078",-4,4,1,3
"8079",-4,4,1,6
"8080",-4,4,1,4
"8081",9,17,1,16
"8082",9,17,1,16
"8083",9,17,1,16
"8084",9,17,1,17
"8085",9,17,1,18
"8086",9,17,1,15
"8087",9,17,1,17
"8088",9,17,1,17
"8089",9,17,1,18
"8090",9,17,1,15
"8091",-21,-2,1,0
"8092",-21,-2,0,-21
"8093",-21,-2,1,-3
"8094",-21,-2,1,-2
"8095",-21,-2,1,-2
"8096",-21,-2,1,-1
"8097",-21,-2,1,-2
"8098",-21,-2,1,-1
"8099",-21,-2,1,-2
"8100",-21,-2,1,-2
"8101",-5,1,1,2
"8102",-5,1,1,1
"8103",-5,1,1,1
"8104",-5,1,1,1
"8105",-5,1,1,2
"8106",-5,1,1,1
"8107",-5,1,1,3
"8108",-5,1,1,1
"8109",-5,1,1,1
"8110",-5,1,1,-1
"8111",8,1,1,-1
"8112",8,1,0,9
"8113",8,1,0,9
"8114",8,1,0,9
"8115",8,1,0,6
"8116",8,1,0,8
"8117",8,1,0,8
"8118",8,1,0,8
"8119",8,1,0,7
"8120",8,1,0,7
"8121",6,2,1,2
"8122",6,2,0,6
"8123",6,2,0,8
"8124",6,2,0,7
"8125",6,2,0,6
"8126",6,2,0,4
"8127",6,2,0,5
"8128",6,2,0,7
"8129",6,2,0,6
"8130",6,2,0,6
"8131",-8,1,1,2
"8132",-8,1,0,-8
"8133",-8,1,1,1
"8134",-8,1,1,0
"8135",-8,1,1,1
"8136",-8,1,0,-8
"8137",-8,1,1,1
"8138",-8,1,1,0
"8139",-8,1,1,1
"8140",-8,1,1,1
"8141",-16,9,1,7
"8142",-16,9,1,8
"8143",-16,9,1,7
"8144",-16,9,1,9
"8145",-16,9,1,9
"8146",-16,9,1,9
"8147",-16,9,1,10
"8148",-16,9,1,9
"8149",-16,9,1,9
"8150",-16,9,1,8
"8151",2,1,1,2
"8152",2,1,0,2
"8153",2,1,0,2
"8154",2,1,1,0
"8155",2,1,0,3
"8156",2,1,0,4
"8157",2,1,0,2
"8158",2,1,0,3
"8159",2,1,0,1
"8160",2,1,0,2
"8161",-15,4,1,4
"8162",-15,4,1,3
"8163",-15,4,1,3
"8164",-15,4,0,-14
"8165",-15,4,1,4
"8166",-15,4,1,4
"8167",-15,4,1,3
"8168",-15,4,1,3
"8169",-15,4,1,5
"8170",-15,4,1,5
"8171",-3,0,1,0
"8172",-3,0,0,-1
"8173",-3,0,1,1
"8174",-3,0,1,0
"8175",-3,0,1,-1
"8176",-3,0,1,-1
"8177",-3,0,1,0
"8178",-3,0,1,1
"8179",-3,0,1,0
"8180",-3,0,1,-1
"8181",22,5,1,4
"8182",22,5,1,6
"8183",22,5,1,6
"8184",22,5,1,3
"8185",22,5,1,6
"8186",22,5,1,6
"8187",22,5,0,22
"8188",22,5,0,22
"8189",22,5,0,23
"8190",22,5,0,24
"8191",9,-3,1,-5
"8192",9,-3,0,9
"8193",9,-3,0,10
"8194",9,-3,0,12
"8195",9,-3,0,10
"8196",9,-3,0,7
"8197",9,-3,0,9
"8198",9,-3,0,10
"8199",9,-3,0,11
"8200",9,-3,0,8
"8201",-10,-7,0,-10
"8202",-10,-7,1,-7
"8203",-10,-7,1,-5
"8204",-10,-7,1,-8
"8205",-10,-7,0,-9
"8206",-10,-7,0,-10
"8207",-10,-7,0,-10
"8208",-10,-7,1,-6
"8209",-10,-7,1,-8
"8210",-10,-7,1,-7
"8211",14,6,0,14
"8212",14,6,1,6
"8213",14,6,0,14
"8214",14,6,0,13
"8215",14,6,0,14
"8216",14,6,0,14
"8217",14,6,1,5
"8218",14,6,0,14
"8219",14,6,0,15
"8220",14,6,0,14
"8221",6,-5,0,6
"8222",6,-5,1,-7
"8223",6,-5,0,7
"8224",6,-5,0,6
"8225",6,-5,0,5
"8226",6,-5,0,7
"8227",6,-5,0,7
"8228",6,-5,0,6
"8229",6,-5,0,6
"8230",6,-5,0,5
"8231",8,-4,0,8
"8232",8,-4,1,-4
"8233",8,-4,0,8
"8234",8,-4,0,9
"8235",8,-4,0,6
"8236",8,-4,0,8
"8237",8,-4,0,9
"8238",8,-4,0,8
"8239",8,-4,0,6
"8240",8,-4,0,6
"8241",10,-8,1,-6
"8242",10,-8,0,12
"8243",10,-8,0,10
"8244",10,-8,0,10
"8245",10,-8,0,10
"8246",10,-8,0,11
"8247",10,-8,0,11
"8248",10,-8,0,9
"8249",10,-8,0,11
"8250",10,-8,0,11
"8251",-4,-11,0,-4
"8252",-4,-11,1,-11
"8253",-4,-11,0,-4
"8254",-4,-11,1,-11
"8255",-4,-11,0,-3
"8256",-4,-11,0,-4
"8257",-4,-11,0,-4
"8258",-4,-11,0,-4
"8259",-4,-11,0,-5
"8260",-4,-11,0,-2
"8261",0,0,1,1
"8262",0,0,0,0
"8263",0,0,1,-1
"8264",0,0,0,2
"8265",0,0,1,0
"8266",0,0,0,-1
"8267",0,0,1,1
"8268",0,0,0,0
"8269",0,0,1,1
"8270",0,0,0,0
"8271",-6,-7,1,-7
"8272",-6,-7,0,-5
"8273",-6,-7,1,-8
"8274",-6,-7,0,-6
"8275",-6,-7,1,-8
"8276",-6,-7,0,-5
"8277",-6,-7,1,-9
"8278",-6,-7,0,-6
"8279",-6,-7,1,-7
"8280",-6,-7,0,-4
"8281",7,-10,0,7
"8282",7,-10,1,-9
"8283",7,-10,0,8
"8284",7,-10,0,6
"8285",7,-10,0,7
"8286",7,-10,0,7
"8287",7,-10,0,6
"8288",7,-10,0,8
"8289",7,-10,0,6
"8290",7,-10,0,9
"8291",-7,17,1,19
"8292",-7,17,0,-8
"8293",-7,17,1,17
"8294",-7,17,1,16
"8295",-7,17,1,18
"8296",-7,17,1,18
"8297",-7,17,1,18
"8298",-7,17,1,16
"8299",-7,17,1,18
"8300",-7,17,1,18
"8301",-1,2,1,1
"8302",-1,2,0,-1
"8303",-1,2,1,2
"8304",-1,2,0,-1
"8305",-1,2,1,3
"8306",-1,2,0,1
"8307",-1,2,1,2
"8308",-1,2,0,0
"8309",-1,2,1,1
"8310",-1,2,1,2
"8311",10,4,1,4
"8312",10,4,0,11
"8313",10,4,1,5
"8314",10,4,0,13
"8315",10,4,0,10
"8316",10,4,0,8
"8317",10,4,0,11
"8318",10,4,0,11
"8319",10,4,0,10
"8320",10,4,0,9
"8321",5,2,1,3
"8322",5,2,0,4
"8323",5,2,1,0
"8324",5,2,0,4
"8325",5,2,1,2
"8326",5,2,0,6
"8327",5,2,0,6
"8328",5,2,0,7
"8329",5,2,0,5
"8330",5,2,0,4
"8331",4,-4,1,-5
"8332",4,-4,0,2
"8333",4,-4,1,-4
"8334",4,-4,0,3
"8335",4,-4,0,5
"8336",4,-4,0,3
"8337",4,-4,0,4
"8338",4,-4,0,2
"8339",4,-4,0,4
"8340",4,-4,0,4
"8341",-8,-5,1,-5
"8342",-8,-5,0,-7
"8343",-8,-5,1,-4
"8344",-8,-5,0,-8
"8345",-8,-5,1,-7
"8346",-8,-5,0,-9
"8347",-8,-5,1,-5
"8348",-8,-5,1,-6
"8349",-8,-5,1,-5
"8350",-8,-5,1,-4
"8351",-4,-12,1,-12
"8352",-4,-12,0,-3
"8353",-4,-12,0,-3
"8354",-4,-12,1,-10
"8355",-4,-12,0,-4
"8356",-4,-12,0,-4
"8357",-4,-12,0,-6
"8358",-4,-12,0,-5
"8359",-4,-12,0,-5
"8360",-4,-12,0,-4
"8361",-7,5,1,6
"8362",-7,5,0,-8
"8363",-7,5,1,3
"8364",-7,5,1,5
"8365",-7,5,1,4
"8366",-7,5,1,5
"8367",-7,5,1,5
"8368",-7,5,1,4
"8369",-7,5,1,6
"8370",-7,5,1,5
"8371",3,11,1,10
"8372",3,11,0,4
"8373",3,11,1,11
"8374",3,11,1,11
"8375",3,11,1,11
"8376",3,11,1,13
"8377",3,11,1,13
"8378",3,11,1,12
"8379",3,11,1,13
"8380",3,11,1,11
"8381",4,3,1,3
"8382",4,3,0,5
"8383",4,3,1,3
"8384",4,3,0,5
"8385",4,3,0,3
"8386",4,3,1,3
"8387",4,3,0,5
"8388",4,3,0,4
"8389",4,3,0,5
"8390",4,3,0,2
"8391",5,5,1,6
"8392",5,5,0,4
"8393",5,5,1,5
"8394",5,5,0,6
"8395",5,5,1,6
"8396",5,5,0,4
"8397",5,5,1,5
"8398",5,5,1,4
"8399",5,5,0,5
"8400",5,5,0,5
"8401",-6,-2,1,-1
"8402",-6,-2,0,-6
"8403",-6,-2,1,-2
"8404",-6,-2,1,-1
"8405",-6,-2,0,-7
"8406",-6,-2,1,-2
"8407",-6,-2,1,0
"8408",-6,-2,1,-2
"8409",-6,-2,1,-1
"8410",-6,-2,0,-7
"8411",-4,-19,1,-21
"8412",-4,-19,0,-3
"8413",-4,-19,0,-3
"8414",-4,-19,0,-5
"8415",-4,-19,0,-4
"8416",-4,-19,0,-5
"8417",-4,-19,0,-4
"8418",-4,-19,0,-4
"8419",-4,-19,0,-3
"8420",-4,-19,0,-4
"8421",5,-4,1,-3
"8422",5,-4,0,6
"8423",5,-4,0,6
"8424",5,-4,0,5
"8425",5,-4,0,3
"8426",5,-4,0,6
"8427",5,-4,0,5
"8428",5,-4,0,4
"8429",5,-4,0,4
"8430",5,-4,0,6
"8431",-2,-6,0,-3
"8432",-2,-6,1,-6
"8433",-2,-6,0,-3
"8434",-2,-6,0,-1
"8435",-2,-6,0,0
"8436",-2,-6,0,-2
"8437",-2,-6,1,-7
"8438",-2,-6,0,-3
"8439",-2,-6,0,-2
"8440",-2,-6,0,-3
"8441",2,-1,0,2
"8442",2,-1,0,3
"8443",2,-1,0,3
"8444",2,-1,0,0
"8445",2,-1,1,-2
"8446",2,-1,0,3
"8447",2,-1,0,3
"8448",2,-1,0,1
"8449",2,-1,0,1
"8450",2,-1,0,3
"8451",-4,26,0,-2
"8452",-4,26,1,26
"8453",-4,26,1,25
"8454",-4,26,1,26
"8455",-4,26,1,26
"8456",-4,26,1,27
"8457",-4,26,1,25
"8458",-4,26,1,25
"8459",-4,26,1,25
"8460",-4,26,1,28
"8461",15,-2,1,-3
"8462",15,-2,0,14
"8463",15,-2,0,15
"8464",15,-2,0,15
"8465",15,-2,0,15
"8466",15,-2,0,16
"8467",15,-2,0,16
"8468",15,-2,0,15
"8469",15,-2,0,13
"8470",15,-2,0,15
"8471",-18,-2,0,-18
"8472",-18,-2,1,-2
"8473",-18,-2,1,-2
"8474",-18,-2,0,-19
"8475",-18,-2,1,-1
"8476",-18,-2,1,-2
"8477",-18,-2,1,-2
"8478",-18,-2,1,-1
"8479",-18,-2,1,-3
"8480",-18,-2,1,-2
"8481",1,-2,1,-3
"8482",1,-2,0,1
"8483",1,-2,0,1
"8484",1,-2,0,3
"8485",1,-2,0,0
"8486",1,-2,0,2
"8487",1,-2,0,0
"8488",1,-2,0,0
"8489",1,-2,0,1
"8490",1,-2,0,0
"8491",5,-4,0,5
"8492",5,-4,0,6
"8493",5,-4,0,4
"8494",5,-4,0,5
"8495",5,-4,0,4
"8496",5,-4,0,4
"8497",5,-4,1,-2
"8498",5,-4,0,6
"8499",5,-4,0,4
"8500",5,-4,0,4
"8501",10,12,0,12
"8502",10,12,1,12
"8503",10,12,0,11
"8504",10,12,1,11
"8505",10,12,0,10
"8506",10,12,1,13
"8507",10,12,1,12
"8508",10,12,1,12
"8509",10,12,1,13
"8510",10,12,1,11
"8511",13,3,1,3
"8512",13,3,0,14
"8513",13,3,0,15
"8514",13,3,0,12
"8515",13,3,0,13
"8516",13,3,0,15
"8517",13,3,0,13
"8518",13,3,0,14
"8519",13,3,0,12
"8520",13,3,0,11
"8521",-2,23,0,0
"8522",-2,23,1,22
"8523",-2,23,1,22
"8524",-2,23,1,23
"8525",-2,23,1,24
"8526",-2,23,1,21
"8527",-2,23,1,23
"8528",-2,23,1,24
"8529",-2,23,1,22
"8530",-2,23,1,23
"8531",5,2,0,4
